1908	B1	dialect-hexwright	/Users/felix/code/hexwright/dream.md
464	B1	dialect-hexwright	/Users/felix/code/hexwright/plans/core/001-kernel-v0.md
1313	B1	dialect-hexwright	/Users/felix/code/hexwright/plans/core/002-svg-emitter.md
1184	B1	dialect-hexwright	/Users/felix/code/hexwright/plans/core/003-weave-generator.md
926	B1	dialect-hexwright	/Users/felix/code/hexwright/plans/core/004-greenhouse.md
1355	B2	dialect-repot	/Users/felix/code/rooted/archive/repot/01-the-move.md
1901	B2	dialect-repot	/Users/felix/code/rooted/archive/repot/02-web-build.md
1013	B2	dialect-repot	/Users/felix/code/rooted/archive/repot/03-gate.md
1219	B2	dialect-repot	/Users/felix/code/rooted/archive/repot/04-branch-master.md
1328	B2	dialect-repot	/Users/felix/code/rooted/archive/repot/BULLETIN.md
2362	B2	dialect-repot	/Users/felix/code/rooted/archive/repot/README.md
111	B2	dialect-repot	/Users/felix/code/rooted/archive/repot/RIDER.md
1017	B3	dialect-arborist	/Users/felix/code/rooted/archive/arborist/01-laws.md
1912	B3	dialect-arborist	/Users/felix/code/rooted/archive/arborist/03-split-contentview.md
1734	B3	dialect-arborist	/Users/felix/code/rooted/archive/arborist/04-split-settingsview.md
3340	B3	dialect-arborist	/Users/felix/code/rooted/archive/arborist/05-perf-recon.md
1741	B3	dialect-arborist	/Users/felix/code/rooted/archive/arborist/07-previews.md
668	B3	dialect-arborist	/Users/felix/code/rooted/archive/arborist/09-release-fix.md
2258	B3	dialect-arborist	/Users/felix/code/rooted/archive/arborist/10-pause-covered-home.md
3184	B3	dialect-arborist	/Users/felix/code/rooted/archive/arborist/11-device-run.md
3282	B3	dialect-arborist	/Users/felix/code/rooted/archive/arborist/13-home-idle-cost.md
3767	B3	dialect-arborist	/Users/felix/code/rooted/archive/arborist/14-plasma-framerate.md
5580	B3	dialect-arborist	/Users/felix/code/rooted/archive/arborist/16-launch-transient.md
5242	B3	dialect-arborist	/Users/felix/code/rooted/archive/arborist/18-fast-prime.md
8026	B3	dialect-arborist	/Users/felix/code/rooted/archive/arborist/BULLETIN.md
194	B3	dialect-arborist	/Users/felix/code/rooted/archive/arborist/ISSUES.md
9457	B3	dialect-arborist	/Users/felix/code/rooted/archive/arborist/README.md
175	B3	dialect-arborist	/Users/felix/code/rooted/archive/arborist/RIDER.md
1381	B4	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/CLAUDE.md
981	B4	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/ISSUES.md
810	B4	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/README.md
1280	B4	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/catalog/README.md
542	B4	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/catalog/a1-design-record.md
4836	B4	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/lunchbox/README.md
2988	B4	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/lunchbox/d1-vnc-lag.md
2385	B4	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/lunchbox/d2-lan-blackhole.md
4172	B4	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/lunchbox/d3-tv05-morning-wake.md
3223	B4	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/lunchbox/o1-provision.md
2282	B4	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/lunchbox/o2-fridge-door.md
682	B4	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/lunchbox/o3-config-actions.md
485	B4	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/lunchbox/o4-the-wall.md
540	B4	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/lunchbox/o5-kiosk-polish.md
527	B4	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/lunchbox/o6-fleet-resilience.md
9404	B4	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/pods/README.md
5714	B4	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/pods/d1-odoo-recon.md
7708	B4	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/pods/d2-incumbent-mining.md
883	B4	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/pods/dream.md
3227	B4	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/pods/o1-pods-feed.md
2593	B5	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/pods/o2-order-view.md
2750	B5	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/pods/o3-board-polish.md
3037	B5	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/pods/o4-board-polish-2.md
2754	B5	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/pods/o5-board-polish-3.md
1811	B5	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/pods/o6-chips-and-tidy.md
3317	B5	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/pods/o7-mo-tile.md
2848	B5	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/pods/o8-tile-tree-and-drafts.md
54	B5	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/pods/refs/README.md
6144	B5	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/theseus/README.md
708	B5	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/theseus/o0-prod-probe.md
2362	B5	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/theseus/o1-clobber-chain.md
694	B5	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/theseus/o10-polish.md
1611	B5	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/theseus/o11-web-build-out-of-boot.md
4037	B5	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/theseus/o12-auto-deploy-tick.md
2291	B5	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/theseus/o13-lic-init-and-heal-limits.md
1148	B5	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/theseus/o14-tv-bob-queue-truth.md
1878	B5	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/theseus/o2-zig-hardening.md
2008	B5	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/theseus/o3-konmari-sweeps.md
2346	B5	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/theseus/o4-great-renaming.md
2057	B5	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/theseus/o5-docs-truth.md
1200	B5	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/theseus/o6-batch1-residue.md
1713	B5	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/theseus/o7-mac-host-friction.md
1805	B5	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/theseus/o8-stable-signing.md
778	B5	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/theseus/o9-sn-sweep.md
5052	B6	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/theseus/t12a-design-vocabulary.md
4593	B6	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/theseus/t12b-page-sweep.md
598	B6	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/theseus/t12c-vocabulary-gaps.md
959	B6	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/campaigns/theseus/t13-config-contract.md
1769	B6	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/records/fix-license-reissue-loop-2026-07-20.md
3065	B6	dialect-bob	/Users/felix/code/universal_robots_sdk/bob/docs/records/inventory-2026-08.md
90	B7	dialect-simmy	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/DISPATCHER.md
10390	B7	dialect-simmy	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/ISSUES.md
11159	B7	dialect-simmy	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/LEDGER.md
1458	B7	dialect-simmy	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/LOG.md
14689	B7	dialect-simmy	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/README.md
13302	B8	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/BULLETIN.md
159	B8	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/RIDER.md
2795	B8	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/b1-mega-relocatability.md
1069	B8	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/b10-deploy-no-proof.md
2348	B8	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/b11-instance-scoped-verify.md
4386	B8	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/b12-venue-claims.md
3146	B8	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/b13-maturation-census.md
2428	B8	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/b14-verify-claims.md
4631	B8	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/b15-maturation-deadend.md
4024	B8	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/b16-verdict-honesty.md
2748	B8	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/b17-jar-identity.md
2887	B8	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/b18-force-victim-liveness.md
2143	B8	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/b2-refresh-split.md
4468	B8	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/b20-compile-gate.md
1548	B8	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/b3-activator-guard.md
6002	B9	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/b4-corpus-green.md
3241	B9	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/b6-torch-angle-preview.md
4773	B9	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/b7-v1-green.md
4561	B9	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/b8-dev-loop.md
2411	B9	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/b9-test-cell.md
1324	B9	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/s0-anatomy.md
1816	B9	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/s1-polyscope-escape.md
4749	B9	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/s10-urscript-compile-gate.md
1106	B9	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/s2-urcontrol-standalone.md
2438	B9	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/s3-arm.md
4596	B9	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/s4-clean-state.md
2860	B9	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/s5-hot-swap.md
2641	B9	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/s6-panel-preview.md
4774	B9	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/s7-orchestrator.md
1926	B9	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/s8-fleet-wall.md
4715	B9	dialect-simmy-spikes	/Users/felix/code/universal_robots_sdk/cap-mega/simmy/spikes/s9-boot-wedge.md
2139	B10	dialect-snappy	/Users/felix/code/universal_robots_sdk/cap-mega/snappy/IMPACT.md
1468	B10	dialect-snappy	/Users/felix/code/universal_robots_sdk/cap-mega/snappy/ISSUES.md
12971	B10	dialect-snappy	/Users/felix/code/universal_robots_sdk/cap-mega/snappy/LEDGER.md
3733	B10	dialect-snappy	/Users/felix/code/universal_robots_sdk/cap-mega/snappy/LOG.md
20311	B10	dialect-snappy	/Users/felix/code/universal_robots_sdk/cap-mega/snappy/README.md
8303	B10	dialect-snappy	/Users/felix/code/universal_robots_sdk/cap-mega/snappy/ch2/README.md
6724	B11	dialect-snappy	/Users/felix/code/universal_robots_sdk/cap-mega/snappy/ch2/plans/01-dobby-first-light.md
7187	B11	dialect-snappy	/Users/felix/code/universal_robots_sdk/cap-mega/snappy/ch2/plans/02-bench-venue-law.md
9306	B11	dialect-snappy	/Users/felix/code/universal_robots_sdk/cap-mega/snappy/ch2/plans/03-click-decomposition.md
5911	B11	dialect-snappy	/Users/felix/code/universal_robots_sdk/cap-mega/snappy/ch2/plans/06-edt-hygiene.md
543	B11	dialect-snappy	/Users/felix/code/universal_robots_sdk/cap-mega/snappy/ch2/plans/07-ur-filing.md
762	B11	dialect-snappy	/Users/felix/code/universal_robots_sdk/cap-mega/snappy/ch2/plans/08-restrictedpanel-workaround.md
5562	B11	dialect-snappy	/Users/felix/code/universal_robots_sdk/cap-mega/snappy/ch2/plans/09-debug-tax.md
5160	B11	dialect-snappy	/Users/felix/code/universal_robots_sdk/cap-mega/snappy/ch2/plans/10-uitimer-fork.md
1794	B11	dialect-snappy	/Users/felix/code/universal_robots_sdk/cap-mega/snappy/ch2/plans/11-debug-tax-fixes.md
3807	B11	dialect-snappy	/Users/felix/code/universal_robots_sdk/cap-mega/snappy/ch2/plans/12-restrictedpanel-adopt.md
4148	B11	dialect-snappy	/Users/felix/code/universal_robots_sdk/cap-mega/snappy/ch2/plans/13-default-on-dev-merge.md
1418	B11	dialect-snappy	/Users/felix/code/universal_robots_sdk/cap-mega/snappy/ch2/ur-filing-restrictedpanel.md
542	B11	dialect-snappy	/Users/felix/code/universal_robots_sdk/cap-mega/snappy/initial.md
2005	B11	dialect-snappy	/Users/felix/code/universal_robots_sdk/cap-mega/snappy/keel.md
6971	B12	dialect-capmega-boards	/Users/felix/code/universal_robots_sdk/cap-mega/docs/units/README.md
1987	B12	dialect-capmega-boards	/Users/felix/code/universal_robots_sdk/cap-mega/docs/units/plans/02-core.md
3189	B12	dialect-capmega-boards	/Users/felix/code/universal_robots_sdk/cap-mega/docs/units/plans/03-context-card.md
3470	B12	dialect-capmega-boards	/Users/felix/code/universal_robots_sdk/cap-mega/docs/units/plans/04-reference-row.md
4997	B12	dialect-capmega-boards	/Users/felix/code/universal_robots_sdk/cap-mega/docs/units/plans/05-external-axis.md
2884	B12	dialect-capmega-boards	/Users/felix/code/universal_robots_sdk/cap-mega/docs/units/plans/06-close.md
834	B12	dialect-capmega-boards	/Users/felix/code/universal_robots_sdk/cap-mega/docs/units/plans/07-venue-maturation.md
2652	B12	dialect-capmega-boards	/Users/felix/code/universal_robots_sdk/cap-mega/docs/units/plans/08-fg2-findings.md
146	B12	dialect-capmega-boards	/Users/felix/code/universal_robots_sdk/cap-mega/docs/units/plans/RIDER.md
3078	B12	dialect-capmega-boards	/Users/felix/code/universal_robots_sdk/cap-mega/docs/waypoint-stepper/BULLETIN.md
2535	B12	dialect-capmega-boards	/Users/felix/code/universal_robots_sdk/cap-mega/docs/waypoint-stepper/LOG.md
7114	B12	dialect-capmega-boards	/Users/felix/code/universal_robots_sdk/cap-mega/docs/waypoint-stepper/README.md
1819	B12	dialect-capmega-boards	/Users/felix/code/universal_robots_sdk/cap-mega/docs/waypoint-stepper/plans/02-spike-automove.md
3637	B12	dialect-capmega-boards	/Users/felix/code/universal_robots_sdk/cap-mega/docs/waypoint-stepper/plans/03-spike-own-primary.md
1703	B12	dialect-capmega-boards	/Users/felix/code/universal_robots_sdk/cap-mega/docs/waypoint-stepper/plans/04-situ-core.md
2612	B12	dialect-capmega-boards	/Users/felix/code/universal_robots_sdk/cap-mega/docs/waypoint-stepper/plans/05-split-button.md
2043	B12	dialect-capmega-boards	/Users/felix/code/universal_robots_sdk/cap-mega/docs/waypoint-stepper/plans/06-selected-node-row.md
2366	B12	dialect-capmega-boards	/Users/felix/code/universal_robots_sdk/cap-mega/docs/waypoint-stepper/plans/07-play-performs-move.md
